,index_i,county_i,index_j,county_j,cij
14935,71,Greene,72,Gwinnett,0
14936,71,Greene,73,Gwinnett,0
14937,71,Greene,74,Gwinnett,0
14938,71,Greene,75,Habersham,0
14939,71,Greene,76,Hall,0
14940,71,Greene,77,Hancock,1
14941,71,Greene,78,Haralson,0
14942,71,Greene,79,Harris,0
14943,71,Greene,80,Hart,0
14944,71,Greene,81,Heard,0
14945,71,Greene,82,Henry,0
14946,71,Greene,83,Houston,0
14947,71,Greene,84,Irwin,0
14948,71,Greene,85,Jackson,0
14949,71,Greene,86,Jasper,0
14950,71,Greene,87,Jeff,0
14951,71,Greene,88,Jefferson,0
14952,71,Greene,89,Jenkins,0
14953,71,Greene,90,Johnson,0
14954,71,Greene,91,Jones,0
14955,71,Greene,92,Lamar,0
14956,71,Greene,93,Lanier,0
14957,71,Greene,94,Laurens,0
14958,71,Greene,95,Lee,0
14959,71,Greene,96,Liberty,0
14960,71,Greene,97,Lincoln,0
14961,71,Greene,98,Long,0
14962,71,Greene,99,Lowndes,0
14963,71,Greene,100,Lumpkin,0
14964,71,Greene,101,Macon,0
14965,71,Greene,102,Madison,0
14966,71,Greene,103,Marion,0
14967,71,Greene,104,McDuffie,0
14968,71,Greene,105,McIntosh,0
14969,71,Greene,106,Meriwether,0
14970,71,Greene,107,Miller,0
14971,71,Greene,108,Mitchell,0
14972,71,Greene,109,Monroe,0
14973,71,Greene,110,Montgomery,0
14974,71,Greene,111,Morgan,1
14975,71,Greene,112,Murray,0
14976,71,Greene,113,Muscogee,0
14977,71,Greene,114,Newton,0
14978,71,Greene,115,Oconee,1
14979,71,Greene,116,Oglethorpe,1
14980,71,Greene,117,Paulding,0
14981,71,Greene,118,Peach,0
14982,71,Greene,119,Pickens,0
14983,71,Greene,120,Pierce,0
14984,71,Greene,121,Pike,0
14985,71,Greene,122,Polk,0
14986,71,Greene,123,Pulaski,0
14987,71,Greene,124,Putnam,1
14988,71,Greene,125,Quitman,0
14989,71,Greene,126,Rabun,0
14990,71,Greene,127,Randolph,0
14991,71,Greene,128,Richmond,0
14992,71,Greene,129,Rockdale,0
14993,71,Greene,130,Schley,0
14994,71,Greene,131,Screven,0
14995,71,Greene,132,Seminole,0
14996,71,Greene,133,Spalding,0
14997,71,Greene,134,Stephens,0
14998,71,Greene,135,Stewart,0
14999,71,Greene,136,Sumter,0
15000,71,Greene,137,Talbot,0
15001,71,Greene,138,Taliaferro,1
15002,71,Greene,139,Tattnall,0
15003,71,Greene,140,Taylor,0
15004,71,Greene,141,Telfair,0
15005,71,Greene,142,Terrell,0
15006,71,Greene,143,Thomas,0
15007,71,Greene,144,Tift,0
15008,71,Greene,145,Toombs,0
15009,71,Greene,146,Towns,0
15010,71,Greene,147,Treutlen,0
15011,71,Greene,148,Troup,0
15012,71,Greene,149,Turner,0
15013,71,Greene,150,Twiggs,0
15014,71,Greene,151,Union,0
15015,71,Greene,152,Upson,0
15016,71,Greene,153,Walker,0
15017,71,Greene,154,Walton,0
15018,71,Greene,155,Ware,0
15019,71,Greene,156,Warren,0
15020,71,Greene,157,Washington,0
15021,71,Greene,158,Wayne,0
15022,71,Greene,159,Webster,0
15023,71,Greene,160,Wheeler,0
15024,71,Greene,161,White,0
15025,71,Greene,162,Whitfield,0
15026,71,Greene,163,Wilcox,0
15027,71,Greene,164,Wilkes,0
15028,71,Greene,165,Wilkinson,0
15029,71,Greene,166,Worth,0
15030,72,Gwinnett,0,Appling,0
15031,72,Gwinnett,0,Appling,0
15032,72,Gwinnett,0,Appling,0
15033,72,Gwinnett,1,Atkinson,0
15034,72,Gwinnett,1,Atkinson,0
15035,72,Gwinnett,1,Atkinson,0
15036,72,Gwinnett,2,Bacon,0
15037,72,Gwinnett,2,Bacon,0
15038,72,Gwinnett,2,Bacon,0
15039,72,Gwinnett,3,Baker,0
15040,72,Gwinnett,3,Baker,0
15041,72,Gwinnett,3,Baker,0
15042,72,Gwinnett,4,Baldwin,0
15043,72,Gwinnett,4,Baldwin,0
15044,72,Gwinnett,4,Baldwin,0
15045,72,Gwinnett,5,Banks,0
15046,72,Gwinnett,5,Banks,0
15047,72,Gwinnett,5,Banks,0
15048,72,Gwinnett,6,Barrow,1
15049,72,Gwinnett,6,Barrow,1
15050,72,Gwinnett,6,Barrow,1
15051,72,Gwinnett,7,Bartow,0
15052,72,Gwinnett,7,Bartow,0
15053,72,Gwinnett,7,Bartow,0
15054,72,Gwinnett,8,Ben,0
15055,72,Gwinnett,8,Ben,0
15056,72,Gwinnett,8,Ben,0
15057,72,Gwinnett,9,Berrien,0
15058,72,Gwinnett,9,Berrien,0
15059,72,Gwinnett,9,Berrien,0
15060,72,Gwinnett,10,Bibb,0
15061,72,Gwinnett,10,Bibb,0
15062,72,Gwinnett,10,Bibb,0
15063,72,Gwinnett,11,Bleckley,0
15064,72,Gwinnett,11,Bleckley,0
15065,72,Gwinnett,11,Bleckley,0
15066,72,Gwinnett,12,Brantley,0
15067,72,Gwinnett,12,Brantley,0
15068,72,Gwinnett,12,Brantley,0
15069,72,Gwinnett,13,Brooks,0
15070,72,Gwinnett,13,Brooks,0
15071,72,Gwinnett,13,Brooks,0
15072,72,Gwinnett,14,Bryan,0
15073,72,Gwinnett,14,Bryan,0
15074,72,Gwinnett,14,Bryan,0
15075,72,Gwinnett,15,Bulloch,0
15076,72,Gwinnett,15,Bulloch,0
15077,72,Gwinnett,15,Bulloch,0
15078,72,Gwinnett,16,Burke,0
15079,72,Gwinnett,16,Burke,0
15080,72,Gwinnett,16,Burke,0
15081,72,Gwinnett,17,Butts,0
15082,72,Gwinnett,17,Butts,0
15083,72,Gwinnett,17,Butts,0
15084,72,Gwinnett,18,Calhoun,0
15085,72,Gwinnett,18,Calhoun,0
15086,72,Gwinnett,18,Calhoun,0
15087,72,Gwinnett,19,Camden,0
15088,72,Gwinnett,19,Camden,0
15089,72,Gwinnett,19,Camden,0
15090,72,Gwinnett,20,Candler,0
15091,72,Gwinnett,20,Candler,0
15092,72,Gwinnett,20,Candler,0
15093,72,Gwinnett,21,Carroll,0
15094,72,Gwinnett,21,Carroll,0
15095,72,Gwinnett,21,Carroll,0
15096,72,Gwinnett,22,Catoosa,0
15097,72,Gwinnett,22,Catoosa,0
15098,72,Gwinnett,22,Catoosa,0
15099,72,Gwinnett,23,Charlton,0
15100,72,Gwinnett,23,Charlton,0
15101,72,Gwinnett,23,Charlton,0
15102,72,Gwinnett,24,Chatham,0
15103,72,Gwinnett,24,Chatham,0
15104,72,Gwinnett,24,Chatham,0
15105,72,Gwinnett,25,Chattahoochee,0
15106,72,Gwinnett,25,Chattahoochee,0
15107,72,Gwinnett,25,Chattahoochee,0
15108,72,Gwinnett,26,Chattooga,0
15109,72,Gwinnett,26,Chattooga,0
15110,72,Gwinnett,26,Chattooga,0
15111,72,Gwinnett,27,Cherokee,0
15112,72,Gwinnett,27,Cherokee,0
15113,72,Gwinnett,27,Cherokee,0
15114,72,Gwinnett,28,Clarke,0
15115,72,Gwinnett,28,Clarke,0
15116,72,Gwinnett,28,Clarke,0
15117,72,Gwinnett,29,Clay,0
15118,72,Gwinnett,29,Clay,0
15119,72,Gwinnett,29,Clay,0
15120,72,Gwinnett,30,Clayton,0
15121,72,Gwinnett,30,Clayton,0
15122,72,Gwinnett,30,Clayton,0
15123,72,Gwinnett,31,Clinch,0
15124,72,Gwinnett,31,Clinch,0
15125,72,Gwinnett,31,Clinch,0
15126,72,Gwinnett,32,Cobb,0
15127,72,Gwinnett,32,Cobb,0
15128,72,Gwinnett,32,Cobb,0
15129,72,Gwinnett,33,Cobb,0
15130,72,Gwinnett,33,Cobb,0
15131,72,Gwinnett,33,Cobb,0
15132,72,Gwinnett,34,Cobb,0
15133,72,Gwinnett,34,Cobb,0
15134,72,Gwinnett,34,Cobb,0
15135,72,Gwinnett,35,Coffee,0
15136,72,Gwinnett,35,Coffee,0
15137,72,Gwinnett,35,Coffee,0
15138,72,Gwinnett,36,Colquitt,0
15139,72,Gwinnett,36,Colquitt,0
15140,72,Gwinnett,36,Colquitt,0
15141,72,Gwinnett,37,Columbia,0
15142,72,Gwinnett,37,Columbia,0
15143,72,Gwinnett,37,Columbia,0
15144,72,Gwinnett,38,Cook,0
15145,72,Gwinnett,38,Cook,0
15146,72,Gwinnett,38,Cook,0
15147,72,Gwinnett,39,Coweta,0
15148,72,Gwinnett,39,Coweta,0
15149,72,Gwinnett,39,Coweta,0
15150,72,Gwinnett,40,Crawford,0
15151,72,Gwinnett,40,Crawford,0
15152,72,Gwinnett,40,Crawford,0
15153,72,Gwinnett,41,Crisp,0
15154,72,Gwinnett,41,Crisp,0
15155,72,Gwinnett,41,Crisp,0
15156,72,Gwinnett,42,Dade,0
15157,72,Gwinnett,42,Dade,0
15158,72,Gwinnett,42,Dade,0
15159,72,Gwinnett,43,Dawson,0
15160,72,Gwinnett,43,Dawson,0
15161,72,Gwinnett,43,Dawson,0
15162,72,Gwinnett,44,DeKalb,0
15163,72,Gwinnett,44,DeKalb,0
15164,72,Gwinnett,44,DeKalb,0
15165,72,Gwinnett,45,DeKalb,0
15166,72,Gwinnett,45,DeKalb,0
15167,72,Gwinnett,45,DeKalb,0
15168,72,Gwinnett,46,DeKalb,0
15169,72,Gwinnett,46,DeKalb,0
15170,72,Gwinnett,46,DeKalb,0
15171,72,Gwinnett,47,Decatur,1
15172,72,Gwinnett,47,Decatur,1
15173,72,Gwinnett,47,Decatur,1
15174,72,Gwinnett,48,Dodge,0
15175,72,Gwinnett,48,Dodge,0
15176,72,Gwinnett,48,Dodge,0
15177,72,Gwinnett,49,Dooly,0
15178,72,Gwinnett,49,Dooly,0
15179,72,Gwinnett,49,Dooly,0
15180,72,Gwinnett,50,Dougherty,0
15181,72,Gwinnett,50,Dougherty,0
15182,72,Gwinnett,50,Dougherty,0
15183,72,Gwinnett,51,Douglas,0
15184,72,Gwinnett,51,Douglas,0
15185,72,Gwinnett,51,Douglas,0
15186,72,Gwinnett,52,Early,0
15187,72,Gwinnett,52,Early,0
15188,72,Gwinnett,52,Early,0
15189,72,Gwinnett,53,Echols,0
15190,72,Gwinnett,53,Echols,0
15191,72,Gwinnett,53,Echols,0
15192,72,Gwinnett,54,Effingham,0
15193,72,Gwinnett,54,Effingham,0
15194,72,Gwinnett,54,Effingham,0
15195,72,Gwinnett,55,Elbert,0
15196,72,Gwinnett,55,Elbert,0
15197,72,Gwinnett,55,Elbert,0
15198,72,Gwinnett,56,Emanuel,0
15199,72,Gwinnett,56,Emanuel,0
15200,72,Gwinnett,56,Emanuel,0
15201,72,Gwinnett,57,Evans,0
15202,72,Gwinnett,57,Evans,0
15203,72,Gwinnett,57,Evans,0
15204,72,Gwinnett,58,Fannin,0
15205,72,Gwinnett,58,Fannin,0
15206,72,Gwinnett,58,Fannin,0
15207,72,Gwinnett,59,Fayette,0
15208,72,Gwinnett,59,Fayette,0
15209,72,Gwinnett,59,Fayette,0
15210,72,Gwinnett,60,Floyd,0
15211,72,Gwinnett,60,Floyd,0
15212,72,Gwinnett,60,Floyd,0
15213,72,Gwinnett,61,Forsyth,1
15214,72,Gwinnett,61,Forsyth,1
15215,72,Gwinnett,61,Forsyth,1
15216,72,Gwinnett,62,Franklin,0
15217,72,Gwinnett,62,Franklin,0
15218,72,Gwinnett,62,Franklin,0
15219,72,Gwinnett,63,Fulton,1
15220,72,Gwinnett,63,Fulton,1
15221,72,Gwinnett,63,Fulton,1
15222,72,Gwinnett,64,Fulton,1
15223,72,Gwinnett,64,Fulton,1
15224,72,Gwinnett,64,Fulton,1
15225,72,Gwinnett,65,Fulton,1
15226,72,Gwinnett,65,Fulton,1
15227,72,Gwinnett,65,Fulton,1
15228,72,Gwinnett,66,Gilmer,0
15229,72,Gwinnett,66,Gilmer,0
15230,72,Gwinnett,66,Gilmer,0
15231,72,Gwinnett,67,Glascock,0
15232,72,Gwinnett,67,Glascock,0
15233,72,Gwinnett,67,Glascock,0
15234,72,Gwinnett,68,Glynn,0
15235,72,Gwinnett,68,Glynn,0
15236,72,Gwinnett,68,Glynn,0
15237,72,Gwinnett,69,Gordon,0
15238,72,Gwinnett,69,Gordon,0
15239,72,Gwinnett,69,Gordon,0
15240,72,Gwinnett,70,Grady,0
15241,72,Gwinnett,70,Grady,0
15242,72,Gwinnett,70,Grady,0
15243,72,Gwinnett,71,Greene,0
15244,72,Gwinnett,71,Greene,0
15245,72,Gwinnett,71,Greene,0
15246,72,Gwinnett,72,Gwinnett,0
15247,72,Gwinnett,72,Gwinnett,0
15248,72,Gwinnett,72,Gwinnett,0
15249,72,Gwinnett,73,Gwinnett,0
15250,72,Gwinnett,73,Gwinnett,0
15251,72,Gwinnett,73,Gwinnett,0
15252,72,Gwinnett,74,Gwinnett,0
15253,72,Gwinnett,74,Gwinnett,0
15254,72,Gwinnett,74,Gwinnett,0
15255,72,Gwinnett,75,Habersham,0
15256,72,Gwinnett,75,Habersham,0
15257,72,Gwinnett,75,Habersham,0
15258,72,Gwinnett,76,Hall,1
15259,72,Gwinnett,76,Hall,1
15260,72,Gwinnett,76,Hall,1
15261,72,Gwinnett,77,Hancock,0
15262,72,Gwinnett,77,Hancock,0
15263,72,Gwinnett,77,Hancock,0
15264,72,Gwinnett,78,Haralson,0
15265,72,Gwinnett,78,Haralson,0
15266,72,Gwinnett,78,Haralson,0
15267,72,Gwinnett,79,Harris,0
15268,72,Gwinnett,79,Harris,0
15269,72,Gwinnett,79,Harris,0
15270,72,Gwinnett,80,Hart,0
15271,72,Gwinnett,80,Hart,0
15272,72,Gwinnett,80,Hart,0
15273,72,Gwinnett,81,Heard,0
15274,72,Gwinnett,81,Heard,0
15275,72,Gwinnett,81,Heard,0
15276,72,Gwinnett,82,Henry,0
15277,72,Gwinnett,82,Henry,0
15278,72,Gwinnett,82,Henry,0
15279,72,Gwinnett,83,Houston,0
15280,72,Gwinnett,83,Houston,0
15281,72,Gwinnett,83,Houston,0
15282,72,Gwinnett,84,Irwin,0
15283,72,Gwinnett,84,Irwin,0
15284,72,Gwinnett,84,Irwin,0
15285,72,Gwinnett,85,Jackson,1
15286,72,Gwinnett,85,Jackson,1
15287,72,Gwinnett,85,Jackson,1
15288,72,Gwinnett,86,Jasper,0
15289,72,Gwinnett,86,Jasper,0
15290,72,Gwinnett,86,Jasper,0
15291,72,Gwinnett,87,Jeff,0
15292,72,Gwinnett,87,Jeff,0
15293,72,Gwinnett,87,Jeff,0
15294,72,Gwinnett,88,Jefferson,0
15295,72,Gwinnett,88,Jefferson,0
15296,72,Gwinnett,88,Jefferson,0
15297,72,Gwinnett,89,Jenkins,0
15298,72,Gwinnett,89,Jenkins,0
15299,72,Gwinnett,89,Jenkins,0
15300,72,Gwinnett,90,Johnson,0
15301,72,Gwinnett,90,Johnson,0
15302,72,Gwinnett,90,Johnson,0
15303,72,Gwinnett,91,Jones,0
15304,72,Gwinnett,91,Jones,0
15305,72,Gwinnett,91,Jones,0
15306,72,Gwinnett,92,Lamar,0
15307,72,Gwinnett,92,Lamar,0
15308,72,Gwinnett,92,Lamar,0
15309,72,Gwinnett,93,Lanier,0
15310,72,Gwinnett,93,Lanier,0
15311,72,Gwinnett,93,Lanier,0
15312,72,Gwinnett,94,Laurens,0
15313,72,Gwinnett,94,Laurens,0
15314,72,Gwinnett,94,Laurens,0
15315,72,Gwinnett,95,Lee,0
15316,72,Gwinnett,95,Lee,0
15317,72,Gwinnett,95,Lee,0
15318,72,Gwinnett,96,Liberty,0
15319,72,Gwinnett,96,Liberty,0
15320,72,Gwinnett,96,Liberty,0
15321,72,Gwinnett,97,Lincoln,0
15322,72,Gwinnett,97,Lincoln,0
15323,72,Gwinnett,97,Lincoln,0
15324,72,Gwinnett,98,Long,0
15325,72,Gwinnett,98,Long,0
15326,72,Gwinnett,98,Long,0
15327,72,Gwinnett,99,Lowndes,0
15328,72,Gwinnett,99,Lowndes,0
15329,72,Gwinnett,99,Lowndes,0
15330,72,Gwinnett,100,Lumpkin,0
15331,72,Gwinnett,100,Lumpkin,0
15332,72,Gwinnett,100,Lumpkin,0
15333,72,Gwinnett,101,Macon,0
15334,72,Gwinnett,101,Macon,0
15335,72,Gwinnett,101,Macon,0
15336,72,Gwinnett,102,Madison,0
15337,72,Gwinnett,102,Madison,0
15338,72,Gwinnett,102,Madison,0
15339,72,Gwinnett,103,Marion,0
15340,72,Gwinnett,103,Marion,0
15341,72,Gwinnett,103,Marion,0
15342,72,Gwinnett,104,McDuffie,0
15343,72,Gwinnett,104,McDuffie,0
15344,72,Gwinnett,104,McDuffie,0
15345,72,Gwinnett,105,McIntosh,0
15346,72,Gwinnett,105,McIntosh,0
15347,72,Gwinnett,105,McIntosh,0
15348,72,Gwinnett,106,Meriwether,0
15349,72,Gwinnett,106,Meriwether,0
15350,72,Gwinnett,106,Meriwether,0
15351,72,Gwinnett,107,Miller,0
15352,72,Gwinnett,107,Miller,0
15353,72,Gwinnett,107,Miller,0
15354,72,Gwinnett,108,Mitchell,0
15355,72,Gwinnett,108,Mitchell,0
15356,72,Gwinnett,108,Mitchell,0
15357,72,Gwinnett,109,Monroe,0
15358,72,Gwinnett,109,Monroe,0
15359,72,Gwinnett,109,Monroe,0
15360,72,Gwinnett,110,Montgomery,0
15361,72,Gwinnett,110,Montgomery,0
15362,72,Gwinnett,110,Montgomery,0
15363,72,Gwinnett,111,Morgan,0
15364,72,Gwinnett,111,Morgan,0
15365,72,Gwinnett,111,Morgan,0
15366,72,Gwinnett,112,Murray,0
15367,72,Gwinnett,112,Murray,0
15368,72,Gwinnett,112,Murray,0
15369,72,Gwinnett,113,Muscogee,0
15370,72,Gwinnett,113,Muscogee,0
15371,72,Gwinnett,113,Muscogee,0
15372,72,Gwinnett,114,Newton,0
15373,72,Gwinnett,114,Newton,0
15374,72,Gwinnett,114,Newton,0
15375,72,Gwinnett,115,Oconee,0
15376,72,Gwinnett,115,Oconee,0
15377,72,Gwinnett,115,Oconee,0
15378,72,Gwinnett,116,Oglethorpe,0
15379,72,Gwinnett,116,Oglethorpe,0
15380,72,Gwinnett,116,Oglethorpe,0
15381,72,Gwinnett,117,Paulding,0
15382,72,Gwinnett,117,Paulding,0
15383,72,Gwinnett,117,Paulding,0
15384,72,Gwinnett,118,Peach,0
15385,72,Gwinnett,118,Peach,0
15386,72,Gwinnett,118,Peach,0
15387,72,Gwinnett,119,Pickens,0
15388,72,Gwinnett,119,Pickens,0
15389,72,Gwinnett,119,Pickens,0
15390,72,Gwinnett,120,Pierce,0
15391,72,Gwinnett,120,Pierce,0
15392,72,Gwinnett,120,Pierce,0
15393,72,Gwinnett,121,Pike,0
15394,72,Gwinnett,121,Pike,0
15395,72,Gwinnett,121,Pike,0
15396,72,Gwinnett,122,Polk,0
15397,72,Gwinnett,122,Polk,0
15398,72,Gwinnett,122,Polk,0
15399,72,Gwinnett,123,Pulaski,0
15400,72,Gwinnett,123,Pulaski,0
15401,72,Gwinnett,123,Pulaski,0
15402,72,Gwinnett,124,Putnam,0
15403,72,Gwinnett,124,Putnam,0
15404,72,Gwinnett,124,Putnam,0
15405,72,Gwinnett,125,Quitman,0
15406,72,Gwinnett,125,Quitman,0
15407,72,Gwinnett,125,Quitman,0
15408,72,Gwinnett,126,Rabun,0
15409,72,Gwinnett,126,Rabun,0
15410,72,Gwinnett,126,Rabun,0
15411,72,Gwinnett,127,Randolph,0
15412,72,Gwinnett,127,Randolph,0
15413,72,Gwinnett,127,Randolph,0
15414,72,Gwinnett,128,Richmond,0
15415,72,Gwinnett,128,Richmond,0
15416,72,Gwinnett,128,Richmond,0
15417,72,Gwinnett,129,Rockdale,1
15418,72,Gwinnett,129,Rockdale,1
15419,72,Gwinnett,129,Rockdale,1
15420,72,Gwinnett,130,Schley,0
15421,72,Gwinnett,130,Schley,0
15422,72,Gwinnett,130,Schley,0
15423,72,Gwinnett,131,Screven,0
15424,72,Gwinnett,131,Screven,0
15425,72,Gwinnett,131,Screven,0
15426,72,Gwinnett,132,Seminole,0
15427,72,Gwinnett,132,Seminole,0
15428,72,Gwinnett,132,Seminole,0
15429,72,Gwinnett,133,Spalding,0
15430,72,Gwinnett,133,Spalding,0
15431,72,Gwinnett,133,Spalding,0
15432,72,Gwinnett,134,Stephens,0
15433,72,Gwinnett,134,Stephens,0
15434,72,Gwinnett,134,Stephens,0
15435,72,Gwinnett,135,Stewart,0
15436,72,Gwinnett,135,Stewart,0
15437,72,Gwinnett,135,Stewart,0
15438,72,Gwinnett,136,Sumter,0
15439,72,Gwinnett,136,Sumter,0
15440,72,Gwinnett,136,Sumter,0
15441,72,Gwinnett,137,Talbot,0
15442,72,Gwinnett,137,Talbot,0
15443,72,Gwinnett,137,Talbot,0
15444,72,Gwinnett,138,Taliaferro,0
15445,72,Gwinnett,138,Taliaferro,0
15446,72,Gwinnett,138,Taliaferro,0
15447,72,Gwinnett,139,Tattnall,0
15448,72,Gwinnett,139,Tattnall,0
15449,72,Gwinnett,139,Tattnall,0
15450,72,Gwinnett,140,Taylor,0
15451,72,Gwinnett,140,Taylor,0
15452,72,Gwinnett,140,Taylor,0
15453,72,Gwinnett,141,Telfair,0
15454,72,Gwinnett,141,Telfair,0
15455,72,Gwinnett,141,Telfair,0
15456,72,Gwinnett,142,Terrell,0
15457,72,Gwinnett,142,Terrell,0
15458,72,Gwinnett,142,Terrell,0
15459,72,Gwinnett,143,Thomas,0
15460,72,Gwinnett,143,Thomas,0
15461,72,Gwinnett,143,Thomas,0
15462,72,Gwinnett,144,Tift,0
15463,72,Gwinnett,144,Tift,0
15464,72,Gwinnett,144,Tift,0
15465,72,Gwinnett,145,Toombs,0
15466,72,Gwinnett,145,Toombs,0
15467,72,Gwinnett,145,Toombs,0
15468,72,Gwinnett,146,Towns,0
15469,72,Gwinnett,146,Towns,0
15470,72,Gwinnett,146,Towns,0
15471,72,Gwinnett,147,Treutlen,0
15472,72,Gwinnett,147,Treutlen,0
15473,72,Gwinnett,147,Treutlen,0
15474,72,Gwinnett,148,Troup,0
15475,72,Gwinnett,148,Troup,0
15476,72,Gwinnett,148,Troup,0
15477,72,Gwinnett,149,Turner,0
15478,72,Gwinnett,149,Turner,0
15479,72,Gwinnett,149,Turner,0
15480,72,Gwinnett,150,Twiggs,0
15481,72,Gwinnett,150,Twiggs,0
15482,72,Gwinnett,150,Twiggs,0
15483,72,Gwinnett,151,Union,0
15484,72,Gwinnett,151,Union,0
15485,72,Gwinnett,151,Union,0
15486,72,Gwinnett,152,Upson,0
15487,72,Gwinnett,152,Upson,0
15488,72,Gwinnett,152,Upson,0
15489,72,Gwinnett,153,Walker,0
15490,72,Gwinnett,153,Walker,0
15491,72,Gwinnett,153,Walker,0
15492,72,Gwinnett,154,Walton,1
15493,72,Gwinnett,154,Walton,1
15494,72,Gwinnett,154,Walton,1
15495,72,Gwinnett,155,Ware,0
15496,72,Gwinnett,155,Ware,0
15497,72,Gwinnett,155,Ware,0
15498,72,Gwinnett,156,Warren,0
15499,72,Gwinnett,156,Warren,0
15500,72,Gwinnett,156,Warren,0
15501,72,Gwinnett,157,Washington,0
15502,72,Gwinnett,157,Washington,0
15503,72,Gwinnett,157,Washington,0
15504,72,Gwinnett,158,Wayne,0
15505,72,Gwinnett,158,Wayne,0
15506,72,Gwinnett,158,Wayne,0
15507,72,Gwinnett,159,Webster,0
15508,72,Gwinnett,159,Webster,0
15509,72,Gwinnett,159,Webster,0
15510,72,Gwinnett,160,Wheeler,0
15511,72,Gwinnett,160,Wheeler,0
15512,72,Gwinnett,160,Wheeler,0
15513,72,Gwinnett,161,White,0
15514,72,Gwinnett,161,White,0
15515,72,Gwinnett,161,White,0
15516,72,Gwinnett,162,Whitfield,0
15517,72,Gwinnett,162,Whitfield,0
15518,72,Gwinnett,162,Whitfield,0
15519,72,Gwinnett,163,Wilcox,0
15520,72,Gwinnett,163,Wilcox,0
15521,72,Gwinnett,163,Wilcox,0
15522,72,Gwinnett,164,Wilkes,0
15523,72,Gwinnett,164,Wilkes,0
15524,72,Gwinnett,164,Wilkes,0
15525,72,Gwinnett,165,Wilkinson,0
15526,72,Gwinnett,165,Wilkinson,0
15527,72,Gwinnett,165,Wilkinson,0
15528,72,Gwinnett,166,Worth,0
15529,72,Gwinnett,166,Worth,0
15530,72,Gwinnett,166,Worth,0
15531,73,Gwinnett,0,Appling,0
15532,73,Gwinnett,0,Appling,0
15533,73,Gwinnett,0,Appling,0
15534,73,Gwinnett,1,Atkinson,0
15535,73,Gwinnett,1,Atkinson,0
15536,73,Gwinnett,1,Atkinson,0
15537,73,Gwinnett,2,Bacon,0
15538,73,Gwinnett,2,Bacon,0
15539,73,Gwinnett,2,Bacon,0
15540,73,Gwinnett,3,Baker,0
15541,73,Gwinnett,3,Baker,0
15542,73,Gwinnett,3,Baker,0
15543,73,Gwinnett,4,Baldwin,0
15544,73,Gwinnett,4,Baldwin,0
15545,73,Gwinnett,4,Baldwin,0
15546,73,Gwinnett,5,Banks,0
15547,73,Gwinnett,5,Banks,0
15548,73,Gwinnett,5,Banks,0
15549,73,Gwinnett,6,Barrow,1
15550,73,Gwinnett,6,Barrow,1
15551,73,Gwinnett,6,Barrow,1
15552,73,Gwinnett,7,Bartow,0
15553,73,Gwinnett,7,Bartow,0
15554,73,Gwinnett,7,Bartow,0
15555,73,Gwinnett,8,Ben,0
15556,73,Gwinnett,8,Ben,0
15557,73,Gwinnett,8,Ben,0
15558,73,Gwinnett,9,Berrien,0
15559,73,Gwinnett,9,Berrien,0
15560,73,Gwinnett,9,Berrien,0
15561,73,Gwinnett,10,Bibb,0
15562,73,Gwinnett,10,Bibb,0
15563,73,Gwinnett,10,Bibb,0
15564,73,Gwinnett,11,Bleckley,0
15565,73,Gwinnett,11,Bleckley,0
15566,73,Gwinnett,11,Bleckley,0
15567,73,Gwinnett,12,Brantley,0
15568,73,Gwinnett,12,Brantley,0
15569,73,Gwinnett,12,Brantley,0
15570,73,Gwinnett,13,Brooks,0
15571,73,Gwinnett,13,Brooks,0
15572,73,Gwinnett,13,Brooks,0
15573,73,Gwinnett,14,Bryan,0
15574,73,Gwinnett,14,Bryan,0
15575,73,Gwinnett,14,Bryan,0
15576,73,Gwinnett,15,Bulloch,0
15577,73,Gwinnett,15,Bulloch,0
15578,73,Gwinnett,15,Bulloch,0
15579,73,Gwinnett,16,Burke,0
15580,73,Gwinnett,16,Burke,0
15581,73,Gwinnett,16,Burke,0
15582,73,Gwinnett,17,Butts,0
15583,73,Gwinnett,17,Butts,0
15584,73,Gwinnett,17,Butts,0
15585,73,Gwinnett,18,Calhoun,0
15586,73,Gwinnett,18,Calhoun,0
15587,73,Gwinnett,18,Calhoun,0
15588,73,Gwinnett,19,Camden,0
15589,73,Gwinnett,19,Camden,0
15590,73,Gwinnett,19,Camden,0
15591,73,Gwinnett,20,Candler,0
15592,73,Gwinnett,20,Candler,0
15593,73,Gwinnett,20,Candler,0
15594,73,Gwinnett,21,Carroll,0
15595,73,Gwinnett,21,Carroll,0
15596,73,Gwinnett,21,Carroll,0
15597,73,Gwinnett,22,Catoosa,0
15598,73,Gwinnett,22,Catoosa,0
15599,73,Gwinnett,22,Catoosa,0
15600,73,Gwinnett,23,Charlton,0
15601,73,Gwinnett,23,Charlton,0
15602,73,Gwinnett,23,Charlton,0
15603,73,Gwinnett,24,Chatham,0
15604,73,Gwinnett,24,Chatham,0
15605,73,Gwinnett,24,Chatham,0
15606,73,Gwinnett,25,Chattahoochee,0
15607,73,Gwinnett,25,Chattahoochee,0
15608,73,Gwinnett,25,Chattahoochee,0
15609,73,Gwinnett,26,Chattooga,0
15610,73,Gwinnett,26,Chattooga,0
15611,73,Gwinnett,26,Chattooga,0
15612,73,Gwinnett,27,Cherokee,0
15613,73,Gwinnett,27,Cherokee,0
